,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Salario
6562,6563,15797475,Brennan,720.0,France,Male,44,3,86102.27,1,1,0,1,254727.0
6563,6564,15780359,Storey,643.0,Germany,Male,25,4,115142.9,1,1,1,0,280344.0
6564,6565,15737104,Lawson,652.0,Germany,Female,47,0,126597.89,2,1,1,1,253112.0
6565,6566,15789936,T'ao,663.0,France,Female,0,2,,2,1,0,0,241207.0
6566,6567,15709523,Yao,525.0,Germany,Female,30,0,157989.21,2,1,1,0,173360.0
6567,6568,15593425,Bracewell,662.0,Spain,Female,54,1,187997.15,1,0,0,1,2000000.0
6568,6569,15776725,Kerr,724.0,Germany,Male,54,8,172192.49,1,1,1,0,266021.0
6569,6570,15604706,Blake,581.0,Germany,Male,38,1,133105.47,1,1,0,1,260902.0
6570,6571,15790958,Sanders,685.0,Spain,Male,38,4,,2,1,1,0,164668.0
6571,6572,15747534,Torkelson,595.0,France,Male,46,10,,1,1,0,1,217774.0
6572,6573,15574237,Hsueh,588.0,France,Female,21,8,,2,1,1,0,196620.0
6573,6574,15690332,Wang,647.0,Germany,Male,35,3,192407.97,1,1,1,0,328571.0
6574,6575,15661290,Hightower,785.0,Germany,Female,38,9,107199.75,1,0,0,0,264533.0
6575,6576,15651883,Genovesi,,Germany,Female,55,6,115796.7,1,1,0,1,274840.0
6576,6577,15808905,Levan,823.0,France,Male,37,5,164858.18,1,1,1,0,246253.0
6577,6578,15715532,Lai,687.0,Germany,Male,38,4,117633.28,1,0,1,0,214070.0
6578,6579,15786078,Loginov,,France,Female,28,9,,2,1,0,0,224473.0
6579,6580,15652401,Lafleur,496.0,France,Female,36,7,,2,0,0,0,278427.0
6580,6581,15673074,Obidimkpa,527.0,Germany,Female,30,6,126663.51,1,1,1,0,235132.0
6581,6582,15598744,Ch'ang,576.0,Germany,Female,71,6,140273.47,1,1,1,1,279023.0
6582,6583,15785975,Mason,,Spain,Female,0,7,,2,0,1,0,258313.0
6583,6584,15613180,Miranda,727.0,Germany,Male,21,8,153344.72,1,1,1,0,267087.0
6584,6585,15584229,Simon,671.0,Germany,Female,23,9,123943.18,1,1,1,0,270021.0
6585,6586,15773804,Golubeva,625.0,France,Male,39,5,,1,1,0,0,219831.0
6586,6587,15699515,Manfrin,643.0,Germany,Male,33,7,98630.31,2,1,1,0,232209.0
6587,6588,15705313,Stange,707.0,France,Female,33,2,58036.33,1,1,1,0,302358.0
6588,6589,15693817,Ferrari,539.0,Spain,Male,28,5,,2,1,0,0,2000000.0
6589,6590,15673790,Taylor,498.0,Germany,Male,45,7,109200.74,2,0,1,0,302884.0
6590,6591,15674868,Wei,696.0,Spain,Female,0,0,,2,1,1,0,89697.0
6591,6592,15692110,Ch'eng,758.0,France,Female,33,7,,1,1,0,0,206497.0
6592,6593,15645904,Parsons,685.0,France,Female,0,6,,2,0,1,0,256688.0
6593,6594,15581332,Pan,655.0,Germany,Female,0,1,83173.98,2,1,1,0,186931.0
6594,6595,15808544,Cameron,747.0,France,Female,40,3,,1,0,0,1,184236.0
6595,6596,15734948,Igwebuike,601.0,Spain,Male,0,7,,2,0,0,0,226010.0
6596,6597,15654531,Tuan,477.0,France,Male,22,5,82559.42,2,0,0,1,269950.0
6597,6598,15637774,Fraser,558.0,France,Male,32,5,73494.21,1,0,0,0,285605.0
6598,6599,15677141,Turnbull,586.0,Spain,Male,29,2,132450.24,1,1,1,0,228964.0
6599,6600,15739578,Chiazagomekpere,850.0,France,Male,49,6,128663.9,1,1,0,1,224548.0
6600,6601,15697360,Yudina,505.0,France,Female,36,2,79951.9,1,0,1,1,201570.0
6601,6602,15655213,Udinese,591.0,Germany,Female,51,8,132508.3,1,1,1,1,279254.0
6602,6603,15580872,Chinweike,761.0,Germany,Female,38,1,120530.13,2,1,0,0,275389.0
6603,6604,15683213,Bergamaschi,554.0,France,Female,35,10,74988.59,2,0,1,0,302255.0
6604,6605,15801188,Milliner,774.0,France,Female,47,6,94722.88,1,0,1,0,257552.0
6605,6606,15645029,Knowles,771.0,Spain,Female,33,5,,2,1,0,0,174682.0
6606,6607,15633181,Swinton,792.0,France,Male,31,6,71269.89,2,0,1,0,230025.0
6607,6608,15598259,Gregory,673.0,Germany,Female,41,9,98612.1,1,1,0,0,299372.0
6608,6609,15576000,Chibueze,765.0,France,Male,40,6,138033.55,1,1,1,0,150282.0
6609,6610,15766047,Sukhorukova,748.0,France,Female,41,2,91621.69,1,1,1,0,245212.0
6610,6611,15596339,French,422.0,France,Male,54,3,140014.42,1,0,1,0,266489.0
6611,6612,15715199,Estrada,568.0,Spain,Male,0,5,126815.97,2,0,1,0,365323.0
6612,6613,15615938,Fleming,502.0,France,Female,64,3,139663.37,1,0,1,0,215520.0
6613,6614,15679991,Kennedy,524.0,France,Female,28,7,,2,0,1,0,243093.0
6614,6615,15626135,Combes,689.0,France,Male,0,1,165312.27,1,1,0,0,347145.0
6615,6616,15792934,Carruthers,661.0,France,Male,26,8,,2,0,0,0,216256.0
6616,6617,15744046,Andrejew,606.0,Spain,Male,0,8,,2,1,1,0,311897.0
6617,6618,15700826,Ko,678.0,Germany,Female,54,1,123699.28,2,0,1,0,272672.0
6618,6619,15756301,Daniels,636.0,Germany,Female,29,3,97325.15,1,0,1,0,237380.0
6619,6620,15586517,Toscano,647.0,France,Male,32,5,97041.16,1,1,1,0,276063.0
6620,6621,15751297,Wilson,,France,Male,36,5,,2,1,0,0,241607.0
6621,6622,15710365,Thomson,646.0,France,Male,50,0,104129.24,2,1,0,1,379938.0
6622,6623,15679307,Kazantseva,559.0,France,Female,0,1,,1,0,1,0,131299.0
6623,6624,15610753,Cremonesi,581.0,France,Male,28,3,104367.5,1,1,1,0,233845.0
6624,6625,15811036,Ferri,,France,Male,46,7,135369.71,1,0,1,0,235531.0
6625,6626,15610912,Ferri,657.0,Spain,Female,41,6,112119.48,1,1,0,0,242384.0
6626,6627,15619932,Lombardi,847.0,France,Male,66,7,123760.68,1,0,1,0,312226.0
6627,6628,15746199,Eluemuno,558.0,France,Female,41,6,,1,1,1,1,224381.0
6628,6629,15584967,Chiganu,596.0,Spain,Male,0,6,,2,1,1,0,278388.0
6629,6630,15734365,Hsueh,579.0,France,Male,39,5,,2,0,1,0,263402.0
6630,6631,15726960,O'Brien,741.0,France,Female,36,3,,2,1,1,0,298311.0
6631,6632,15665177,Booth,613.0,France,Male,44,3,,2,0,1,0,242201.0
6632,6633,15779915,O'Loghlin,694.0,Spain,Male,31,5,,1,1,0,0,268621.0
6633,6634,15729110,Lavrov,729.0,Spain,Female,42,7,,2,1,0,1,242991.0
6634,6635,15575399,Somadina,480.0,France,Female,0,1,152160.21,2,1,0,0,193382.0
6635,6636,15678374,Colombo,666.0,France,Female,0,5,,2,1,1,0,342052.0
6636,6637,15792679,Troupe,575.0,France,Male,24,2,,2,1,1,0,206257.0
6637,6638,15668767,Kenenna,850.0,France,Male,36,3,,2,1,0,0,222572.0
6638,6639,15761886,Franklin,,France,Male,36,4,172381.8,1,1,1,0,200814.0
6639,6640,15583076,Deleon,588.0,Germany,Male,41,6,106116.56,2,1,0,0,273211.0
6640,6641,15815615,Kung,681.0,France,Male,36,5,141952.07,1,1,1,0,222591.0
6641,6642,15591942,Zito,611.0,Spain,Female,33,7,,2,1,1,0,337233.0
6642,6643,15724924,Giordano,589.0,France,Female,0,6,138497.84,1,0,1,0,280798.0
6643,6644,15762123,Davide,717.0,Spain,Female,34,1,,2,1,0,0,234169.0
6644,6645,15567893,Lei,556.0,Germany,Male,33,3,124213.36,2,1,0,0,197770.0
6645,6646,15648989,Moss,850.0,France,Male,37,4,126872.6,1,1,0,0,243723.0
6646,6647,15662021,Lucciano,,Spain,Female,42,2,,2,0,0,0,279997.0
6647,6648,15691627,Tai,713.0,France,Female,37,8,,1,1,1,0,247451.0
6648,6649,15731751,Osinachi,437.0,France,Female,26,1,120923.52,1,0,1,0,242018.0
6649,6650,15635277,Coates,605.0,Spain,Male,47,7,142643.54,1,1,0,0,191403.0
6650,6651,15655252,Larionova,758.0,Germany,Male,41,10,79857.64,1,1,1,0,379095.0
6651,6652,15803941,Seleznev,600.0,France,Male,0,10,95502.21,1,0,0,0,238524.0
6652,6653,15714380,Butcher,827.0,France,Male,38,5,,2,0,0,0,171041.0
6653,6654,15666559,Gould,608.0,Germany,Male,23,8,197715.93,2,1,1,0,188264.0
6654,6655,15799998,Cunningham,608.0,France,Female,30,8,85859.76,1,0,0,0,230301.0
6655,6656,15703763,Sanderson,554.0,France,Male,44,7,85304.27,1,1,1,0,361935.0
6656,6657,15795640,Mai,683.0,Germany,Female,35,1,132371.3,2,0,0,0,240290.0
6657,6658,15780056,Reid,660.0,Spain,Male,33,4,,1,1,0,0,228535.0
6658,6659,15777873,Downer,628.0,France,Female,31,5,,1,0,0,1,298669.0
6659,6660,15584749,Humphries,,Germany,Male,39,4,79896.0,1,1,0,0,302867.0
6660,6661,15765258,Bochsa,776.0,France,Female,29,5,,2,1,1,0,287995.0
6661,6662,15623346,Czajkowski,820.0,France,Male,36,4,,2,1,0,0,261585.0
6662,6663,15614054,Pankhurst,665.0,France,Male,36,1,,2,0,1,0,186579.0
6663,6664,15766185,She,850.0,Germany,Male,31,4,146587.3,1,1,1,0,206899.0
6664,6665,15667632,Birdseye,,France,Female,42,7,,2,0,1,0,158595.0
6665,6666,15599024,Hope,506.0,Spain,Male,32,8,,2,0,1,0,237210.0
6666,6667,15798709,Gill,588.0,Spain,Male,32,3,109109.33,1,0,1,0,225668.0
6667,6668,15741921,Moon,622.0,Spain,Female,0,8,,2,1,1,0,219699.0
6668,6669,15793671,Watt,606.0,France,Male,34,5,,1,1,0,0,266151.0
6669,6670,15797900,Chinomso,517.0,France,Male,56,9,142147.32,1,0,0,1,212295.0
6670,6671,15667932,Bellucci,758.0,Spain,Female,43,10,,2,1,1,0,230510.0
6671,6672,15795933,Barese,677.0,France,Female,49,3,,2,1,1,0,222121.0
6672,6673,15660403,Fleming,827.0,Spain,Female,35,0,,2,0,1,0,248259.0
6673,6674,15736299,Bell,729.0,France,Female,36,8,109106.8,1,0,0,0,271061.0
6674,6675,15759034,Li Fonti,654.0,France,Male,36,2,112262.84,1,1,0,0,172765.0
6675,6676,15724663,Christmas,654.0,Spain,Female,36,5,,2,0,0,0,276155.0
6676,6677,15594556,Chuter,619.0,Spain,Male,52,8,,2,1,1,0,265288.0
6677,6678,15737169,Johnson,,Spain,Male,26,8,144238.7,1,1,1,0,274166.0
6678,6679,15632472,Scott,472.0,Spain,Female,32,1,159397.75,1,0,1,0,257752.0
6679,6680,15722813,Byrne,470.0,Spain,Male,30,4,125385.01,1,1,0,0,270884.0
6680,6681,15588450,Chukwudi,,France,Female,60,8,69365.25,1,1,1,0,226185.0
6681,6682,15736717,Ma,602.0,France,Male,31,7,155271.83,1,1,1,0,275589.0
6682,6683,15680683,Simmons,640.0,Spain,Male,29,5,197200.04,2,1,0,0,315915.0
6683,6684,15710316,Fang,454.0,Spain,Female,48,5,144837.79,1,1,1,0,221601.0
6684,6685,15746333,Blake,562.0,France,Female,57,3,,3,1,0,1,223687.0
6685,6686,15606861,Tien,636.0,France,Male,34,8,,2,1,0,0,2000000.0
6686,6687,15641285,Yusupova,621.0,Spain,Male,50,3,163085.79,1,0,1,0,218229.0
6687,6688,15662908,Davidson,795.0,Germany,Male,38,7,125903.22,2,1,1,0,208726.0
6688,6689,15814267,Zhdanova,550.0,France,Male,0,6,154377.3,1,1,1,0,274370.0
6689,6690,15614923,Nielson,,Spain,Male,41,7,107511.52,1,0,1,0,2000000.0
6690,6691,15579223,Niu,573.0,Germany,Male,30,8,127406.5,1,1,0,0,320353.0
6691,6692,15651389,Kay,561.0,Spain,Male,24,8,143656.55,1,0,1,0,223278.0
6692,6693,15677087,Green,662.0,France,Female,39,5,138106.75,1,0,0,0,202983.0
6693,6694,15665784,She,637.0,France,Male,27,9,128940.24,1,1,0,0,249815.0
6694,6695,15576706,Ajuluchukwu,651.0,Germany,Male,37,9,114453.58,1,0,1,0,275132.0
6695,6696,15615473,Sabbatini,646.0,France,Female,33,2,,2,0,0,0,268512.0
6696,6697,15587299,Board,,France,Female,48,3,,1,1,0,0,281083.0
6697,6698,15655389,Leckie,638.0,France,Male,41,1,131762.94,1,1,1,0,218278.0
6698,6699,15784491,Ho,725.0,France,Female,31,6,,1,0,0,0,315393.0
6699,6700,15809999,Gordon,709.0,France,Female,0,3,150300.65,2,1,0,0,154890.0
6700,6701,15681115,Iroawuchi,787.0,Spain,Male,39,10,108935.39,1,1,1,0,205183.0
6701,6702,15629390,Liao,653.0,France,Male,37,7,135847.47,1,1,0,0,252297.0
6702,6703,15792668,Hamilton,661.0,Germany,Male,37,7,109908.06,2,1,0,1,209999.0
6703,6704,15583863,Chimaobim,681.0,Germany,Male,49,8,142946.18,1,0,0,1,232279.0
6704,6705,15681878,Fan,436.0,Germany,Male,45,3,104339.11,2,1,1,1,193635.0
6705,6706,15782875,Cayley,663.0,France,Male,33,5,157274.36,2,1,1,0,238119.0
6706,6707,15732235,Kuykendall,,France,Male,0,0,98848.19,1,0,1,0,276722.0
6707,6708,15735909,McDonald,607.0,Germany,Female,39,8,105103.33,1,1,0,1,219290.0
6708,6709,15653448,Duncan,754.0,France,Male,0,7,,2,1,1,0,199540.0
6709,6710,15587647,Browne,850.0,Germany,Female,66,0,127120.62,1,0,1,1,223583.0
6710,6711,15701037,Barton,578.0,France,Male,39,2,,2,1,0,0,313574.0
6711,6712,15727499,Boyle,666.0,Germany,Female,36,3,129118.5,2,0,0,0,313097.0
6712,6713,15724838,Moretti,599.0,France,Female,43,4,,1,1,0,0,222594.0
6713,6714,15666711,Ukaegbulam,586.0,France,Female,46,0,,3,0,1,1,279322.0
6714,6715,15588933,Nwankwo,825.0,France,Female,36,3,146053.66,1,1,1,0,249036.0
6715,6716,15763111,Niu,808.0,Spain,Female,67,10,124577.15,1,0,1,0,323937.0
6716,6717,15805676,Hsu,,Spain,Male,29,4,151012.55,2,1,0,0,261107.0
6717,6718,15586674,Shaw,663.0,Spain,Female,58,5,216109.88,1,0,1,1,238499.0
6718,6719,15744553,Ho,444.0,France,Male,34,2,144318.97,1,1,0,0,342100.0
6719,6720,15776629,Christie,650.0,France,Female,39,4,,2,0,0,0,196962.0
6720,6721,15647207,Onwuemelie,609.0,France,Male,26,7,,2,1,0,0,268448.0
6721,6722,15715638,Ch'ang,824.0,Germany,Male,0,3,27517.15,2,0,1,0,328654.0
6722,6723,15750602,Clendinnen,662.0,France,Male,29,5,147092.65,1,1,0,0,288401.0
6723,6724,15766810,Onyemauchechi,699.0,Germany,Female,51,2,92246.14,2,0,1,0,206219.0
6724,6725,15756625,Crawford,752.0,France,Female,41,8,,2,1,0,1,203123.0
6725,6726,15639552,Mellor,603.0,Germany,Female,40,8,148897.02,1,0,0,0,169087.0
6726,6727,15633213,Rizzo,628.0,Spain,Male,50,8,,1,0,0,1,335374.0
6727,6728,15610416,Christie,745.0,France,Female,36,9,,1,1,0,1,184937.0
6728,6729,15715208,Watkins,804.0,Germany,Female,0,10,138335.96,1,1,1,0,291118.0
6729,6730,15619608,Ojiofor,454.0,Germany,Female,50,10,92895.56,1,1,0,1,168051.0
6730,6731,15628697,Tung,631.0,Spain,Male,46,9,160736.63,1,0,1,0,397150.0
6731,6732,15643826,McKay,503.0,France,Male,32,4,,2,1,1,0,172284.0
6732,6733,15718588,Meng,548.0,France,Female,37,9,,2,0,0,0,252536.0
6733,6734,15709741,Hussain,668.0,France,Male,28,4,107141.27,1,1,0,0,319796.0
6734,6735,15723318,Mactier,,France,Female,55,0,,3,0,0,1,209656.0
6735,6736,15717328,Hsueh,842.0,France,Female,37,4,132446.08,2,1,0,1,282513.0
6736,6737,15771299,Nnachetam,707.0,France,Female,57,1,92053.0,1,1,1,1,233882.0
6737,6738,15706223,Barnes,715.0,Spain,Male,38,2,96798.79,2,1,1,0,272415.0
6738,6739,15612358,Christie,573.0,Germany,Male,35,9,134498.54,2,1,1,0,312246.0
6739,6740,15769191,Lipton,509.0,France,Male,55,8,132387.91,2,1,1,0,225454.0
6740,6741,15618816,Yu,670.0,Germany,Female,40,2,147171.2,1,0,1,0,336178.0
6741,6742,15730810,Storey,613.0,Spain,Male,44,9,100524.69,1,1,1,0,270359.0
6742,6743,15783463,Read,678.0,France,Female,26,1,,2,1,0,0,362147.0
6743,6744,15616213,Levy,555.0,Germany,Female,51,9,138214.5,1,1,0,1,202245.0
6744,6745,15611287,Chiu,777.0,France,Female,30,4,,2,0,1,0,213164.0
6745,6746,15786454,Moore,552.0,Spain,Male,55,3,,1,1,1,0,236732.0
6746,6747,15768682,Amies,640.0,Spain,Male,39,3,,1,1,1,0,180350.0
6747,6748,15766172,Tsao,541.0,France,Male,34,3,128743.55,1,1,0,0,303338.0
6748,6749,15637646,Rowley,756.0,France,Male,0,10,122647.32,1,0,0,0,245729.0
6749,6750,15653404,Aliyev,684.0,Spain,Female,24,9,79263.9,1,0,1,0,184176.0
6750,6751,15690546,Riley,618.0,France,Female,42,2,,4,0,0,1,202771.0
6751,6752,15735636,Toscano,604.0,France,Female,53,2,121389.78,1,1,1,1,200058.0
6752,6753,15605424,Oluchukwu,624.0,Spain,Male,38,7,123906.55,1,1,0,0,303210.0
6753,6754,15568449,Fu,661.0,Spain,Male,38,7,143006.7,1,1,1,0,276383.0
6754,6755,15688085,Warner,627.0,Spain,Female,28,3,157597.61,1,0,1,0,242466.0
6755,6756,15683483,Fleming,812.0,Spain,Male,38,3,127117.8,2,1,1,0,229082.0
6756,6757,15659567,Ch'iu,473.0,France,Female,39,9,117103.26,2,1,1,1,236361.0
6757,6758,15766667,Langler,717.0,Spain,Male,36,2,102989.83,2,0,1,0,352523.0
6758,6759,15624975,Angelo,693.0,Spain,Male,28,1,145118.83,1,0,1,0,236638.0
6759,6760,15660878,T'ien,705.0,France,Male,92,1,126076.24,2,1,1,0,299408.0
6760,6761,15586557,Milani,661.0,France,Male,41,5,,1,0,1,0,231151.0
6761,6762,15746183,Pye,573.0,France,Female,27,4,,2,1,1,0,346852.0
6762,6763,15631457,Asher,639.0,France,Male,37,5,98186.7,1,0,1,0,179974.0
6763,6764,15754053,Chung,718.0,France,Female,67,7,,3,1,1,0,296503.0
6764,6765,15645839,Yudin,570.0,France,Male,37,6,,1,1,1,0,206417.0
6765,6766,15689955,Arcuri,461.0,France,Female,40,7,,2,1,0,0,377378.0
6766,6767,15593510,Capon,638.0,Germany,Female,33,5,129335.65,1,1,1,1,290195.0
6767,6768,15654964,Piccio,608.0,Spain,Male,48,7,75801.74,1,1,0,0,152104.0
6768,6769,15594039,Lung,,Spain,Male,42,6,,2,1,0,0,196521.0
6769,6770,15625929,Trevisan,762.0,France,Female,44,7,159316.64,1,0,0,0,289494.0
6770,6771,15815295,John,662.0,France,Female,38,2,96479.81,1,1,0,0,287920.0
6771,6772,15621818,Anayolisa,747.0,Germany,Male,29,7,117726.33,1,1,1,0,283626.0
6772,6773,15652700,Ritchie,539.0,France,Male,39,6,,2,1,1,0,259095.0
6773,6774,15636860,Ch'eng,,France,Male,43,4,122351.29,1,1,0,0,231749.0
6774,6775,15569432,Macleod,656.0,France,Female,48,9,,2,1,1,1,312590.0
6775,6776,15751455,Boyle,469.0,France,Female,48,5,,1,1,0,1,200392.0
6776,6777,15800583,Chukwuemeka,621.0,Spain,Female,43,8,,1,0,0,0,253163.0
6777,6778,15770214,Bryant,754.0,France,Female,27,7,,2,1,0,0,2000000.0
6778,6779,15613463,Hackett,679.0,Germany,Female,50,6,132598.38,2,1,1,0,209838.0
6779,6780,15587066,Kovaleva,535.0,France,Male,38,2,119272.29,1,0,0,1,223693.0
6780,6781,15693752,Reed,487.0,France,Male,37,2,,2,1,1,0,207805.0
6781,6782,15714874,Major,850.0,France,Female,0,3,,2,1,1,0,281705.0
6782,6783,15657809,Lo,585.0,France,Male,55,10,106415.57,3,1,1,1,165199.0
6783,6784,15651955,Hanson,603.0,France,Male,31,4,,2,0,1,0,274878.0
6784,6785,15570912,Ogbonnaya,728.0,Germany,Female,32,9,127772.1,2,1,1,0,213613.0
6785,6786,15640266,Windsor,621.0,Spain,Male,41,5,104631.67,1,1,1,0,251838.0
6786,6787,15652069,Calabrese,833.0,France,Male,30,1,,2,1,0,0,240495.0
6787,6788,15596074,Keating,502.0,France,Male,37,10,,1,1,1,0,221380.0
6788,6789,15800268,Costa,825.0,Germany,Male,37,6,118050.79,1,0,1,0,319858.0
6789,6790,15809847,Tan,668.0,France,Male,46,0,,2,0,0,0,228761.0
6790,6791,15599074,Ma,487.0,Spain,Female,40,6,136093.74,1,0,1,0,290549.0
6791,6792,15599591,Martin,600.0,Germany,Female,39,7,88477.36,2,1,0,0,291290.0
6792,6793,15776096,Halpern,606.0,Spain,Male,34,3,161572.24,1,0,1,0,234414.0
6793,6794,15611669,Nyhan,623.0,Germany,Male,50,7,126608.37,1,0,1,1,177748.0
6794,6795,15694098,Jackson,575.0,France,Female,0,9,68332.96,1,1,1,0,199358.0
6795,6796,15713347,Reynolds,,Spain,Male,48,6,179852.26,1,1,0,0,323635.0
6796,6797,15713094,Tai,651.0,France,Female,25,8,,2,1,1,0,278417.0
6797,6798,15811978,Trevisani,693.0,Germany,Male,46,2,104763.41,1,1,1,0,258076.0
6798,6799,15799925,Uwakwe,800.0,France,Male,60,6,88541.57,2,1,1,0,217480.0
6799,6800,15692575,Kerr,760.0,France,Male,38,6,162888.73,1,1,0,1,349688.0
6800,6801,15743149,Findlay,711.0,France,Female,35,8,,1,1,1,0,200165.0
6801,6802,15776947,Ugorji,637.0,Spain,Male,43,8,,1,1,0,1,258125.0
6802,6803,15700656,Balashova,,France,Male,32,9,,2,0,0,0,278949.0
6803,6804,15594515,Cheng,568.0,France,Female,44,7,,2,0,0,1,174998.0
6804,6805,15787884,Martin,,France,Female,30,7,,2,1,1,0,206470.0
6805,6806,15577988,Skinner,614.0,France,Female,35,1,,2,1,1,0,223777.0
6806,6807,15795586,McDonald,478.0,France,Male,35,1,92474.05,1,1,0,0,299659.0
6807,6808,15677739,Dellucci,562.0,France,Male,36,6,,2,1,0,0,224910.0
6808,6809,15720134,Reynolds,709.0,Germany,Male,0,9,115479.48,2,1,1,0,2000000.0
6809,6810,15688868,Birdsall,684.0,France,Female,26,5,87098.91,1,0,0,0,161968.0
6810,6811,15642996,Tsai,546.0,Germany,Female,0,9,86351.85,2,1,0,0,205980.0
6811,6812,15771222,Oguejiofor,779.0,France,Female,42,5,,2,0,0,0,164393.0
6812,6813,15605059,Mackie,576.0,Germany,Male,63,3,148843.56,1,1,0,1,294295.0
6813,6814,15568088,Jamieson,481.0,Germany,Male,44,3,163714.52,1,1,0,0,296550.0
6814,6815,15665943,Mai,,France,Male,25,6,,2,1,0,0,250496.0
6815,6816,15795571,Patterson,606.0,Spain,Male,0,0,94153.56,1,0,1,0,234958.0
6816,6817,15662243,Taylor,559.0,France,Male,50,5,162702.35,1,0,0,1,292740.0
6817,6818,15593128,Vinogradoff,,France,Female,56,10,129255.2,2,1,0,1,290358.0
6818,6819,15589739,North,698.0,France,Male,41,3,90605.29,1,1,1,0,193346.0
6819,6820,15787602,Carter,568.0,Spain,Male,39,5,,2,1,1,0,201292.0
6820,6821,15685019,Graham,,France,Male,29,3,102787.42,1,1,0,0,290724.0
6821,6822,15704209,Noble,802.0,France,Female,39,7,120145.96,2,0,1,1,265650.0
6822,6823,15605264,Walker,669.0,Germany,Male,47,0,63723.78,2,1,1,0,285070.0
6823,6824,15708265,Chibugo,581.0,Spain,Female,24,10,159203.71,1,1,1,1,198680.0
6824,6825,15740264,Yobachi,640.0,France,Male,38,9,,2,1,0,0,206862.0
6825,6826,15615477,Ignatyeva,529.0,Spain,Female,44,1,,2,0,0,0,276769.0
6826,6827,15727361,Chiemela,547.0,France,Female,51,1,,2,1,1,0,210870.0
6827,6828,15760216,Pokrovskaya,718.0,France,Female,49,10,,1,1,0,1,162678.0
6828,6829,15806134,Storey,707.0,Germany,Male,34,9,162691.16,2,1,0,0,211742.0
6829,6830,15601351,Moroney,,France,Male,43,9,127806.91,1,1,1,0,238293.0
6830,6831,15669262,Maslov,,France,Male,43,9,157960.49,2,0,0,0,347936.0
6831,6832,15696989,Chukwueloka,469.0,Germany,Female,52,8,139493.25,3,0,0,1,201871.0
6832,6833,15688498,Chu,594.0,Germany,Female,21,2,87096.82,2,1,0,0,246543.0
6833,6834,15686964,Spence,675.0,France,Female,34,10,84944.58,1,0,0,0,367580.0
6834,6835,15625035,Mills,703.0,France,Male,50,8,160139.59,2,1,1,0,187208.0
6835,6836,15618391,Doyle,810.0,France,Male,33,6,,2,1,1,0,288075.0
6836,6837,15591344,Donnelly,715.0,Spain,Male,42,6,,2,1,1,0,209202.0
6837,6838,15605455,Tai,664.0,France,Male,40,9,,2,1,0,0,273192.0
6838,6839,15680804,Abbott,850.0,France,Male,29,6,,2,1,1,0,384357.0
6839,6840,15768282,Perez,724.0,Germany,Male,36,6,94615.11,2,1,1,0,295613.0
6840,6841,15685826,Hsiung,563.0,France,Male,30,7,90727.79,1,1,0,0,258824.0
6841,6842,15793491,Cherkasova,714.0,Germany,Male,26,3,119545.48,2,1,0,0,195391.0
6842,6843,15797787,Denisov,614.0,France,Male,36,1,118311.76,1,1,0,0,240002.0
6843,6844,15611171,Fowler,,France,Male,33,1,129574.98,1,1,1,0,217576.0
6844,6845,15601627,Siciliano,587.0,France,Male,33,8,148163.57,1,0,0,0,166668.0
6845,6846,15734085,Crocker,,Germany,Male,24,5,117154.9,1,1,1,0,127655.0
6846,6847,15809309,Longo,,Spain,Female,40,5,154251.67,1,0,1,0,202330.0
6847,6848,15809462,Polyakova,656.0,France,Male,30,3,,2,0,1,0,248276.0
6848,6849,15634628,Brown,579.0,France,Female,33,1,65667.79,2,0,0,0,314463.0
6849,6850,15775678,Uspensky,,France,Female,44,1,,1,1,1,0,207637.0
6850,6851,15579526,O'Meara,551.0,France,Male,42,1,50194.59,1,1,1,0,261110.0
6851,6852,15779103,Cantamessa,527.0,Germany,Female,39,9,96748.89,2,1,0,0,152254.0
6852,6853,15738715,Alexander,600.0,France,Female,37,4,,3,1,0,1,204059.0
6853,6854,15593943,Chinagorom,685.0,France,Female,43,1,132667.17,1,1,1,0,109343.0
6854,6855,15754574,Tomlinson,738.0,Spain,Male,36,5,,2,1,1,0,378576.0
6855,6856,15737814,Lo,622.0,France,Male,41,2,127087.06,1,1,0,1,261477.0
6856,6857,15670889,Nwachukwu,528.0,France,Male,34,1,125566.9,1,1,1,0,259661.0
6857,6858,15629299,Yang,546.0,Germany,Female,52,1,106074.89,1,1,1,1,280871.0
6858,6859,15771569,Bage,576.0,Germany,Male,46,4,137367.94,1,1,1,0,395727.0
6859,6860,15811927,Marcelo,,France,Female,38,3,157658.36,1,0,0,0,225057.0
6860,6861,15785654,Ofodile,727.0,Germany,Male,45,6,114422.85,2,1,1,1,193685.0
6861,6862,15665524,Savage,605.0,Spain,Male,41,5,103154.66,1,0,0,0,365122.0
6862,6863,15736287,Piccio,586.0,France,Male,33,9,,1,1,0,0,2000000.0
6863,6864,15765732,Simmons,564.0,Spain,Female,24,6,149592.14,1,1,1,0,324746.0
6864,6865,15797381,DeRose,593.0,Germany,Female,48,3,133903.12,2,1,1,1,245845.0
6865,6866,15598536,Onuchukwu,736.0,Germany,Female,26,0,84587.9,1,0,1,0,275012.0
6866,6867,15664506,Goodwin,675.0,Spain,Male,32,8,197436.82,1,1,1,0,167464.0
6867,6868,15575619,Teakle,656.0,Spain,Female,32,1,104254.27,1,1,1,0,399248.0
